sep=;
Execution Time;Execution Time UTC;ISIN;Publication Time;Publication Time UTC;CCY;Venue of execution (MIC Code);Venue of publication (MIC Code);Price notation;Transaction to be cleared;MMT Flags;Transaction ID Code;Price;Volume;Buyer;Seller;Trade type
2022-04-05 14:14:07;2022-04-05T12:14:07.817000Z;SE0015811963;2022-04-05 14:14:07;2022-04-05T12:14:07.817000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000629766;210.900;2;;;
2022-04-05 14:13:59;2022-04-05T12:13:59.970000Z;SE0015811963;2022-04-05 14:13:59;2022-04-05T12:13:59.970000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050596900;210.900;7;;;Standard Routed Trade
2022-04-05 14:13:51;2022-04-05T12:13:51.040000Z;SE0015811963;2022-04-05 14:13:51;2022-04-05T12:13:51.040000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000629164;210.850;10;;;
2022-04-05 14:13:49;2022-04-05T12:13:49.703000Z;SE0015811963;2022-04-05 14:13:49;2022-04-05T12:13:49.703000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050596721;210.900;6;;;Standard Routed Trade
2022-04-05 14:13:49;2022-04-05T12:13:49.683000Z;SE0015811963;2022-04-05 14:13:49;2022-04-05T12:13:49.683000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000629136;210.900;18;;;
2022-04-05 14:13:49;2022-04-05T12:13:49.683000Z;SE0015811963;2022-04-05 14:13:49;2022-04-05T12:13:49.683000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000629135;210.900;26;;;
2022-04-05 14:13:45;2022-04-05T12:13:45.843000Z;SE0015811963;2022-04-05 14:13:45;2022-04-05T12:13:45.843000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000629061;210.900;2;;;
2022-04-05 14:13:44;2022-04-05T12:13:44.320000Z;SE0015811963;2022-04-05 14:13:44;2022-04-05T12:13:44.320000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000629012;210.850;1;;;
2022-04-05 14:13:20;2022-04-05T12:13:20.610000Z;SE0015811963;2022-04-05 14:13:20;2022-04-05T12:13:20.610000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050596152;210.900;50;;;Standard Routed Trade
2022-04-05 14:13:12;2022-04-05T12:13:12.733000Z;SE0015811963;2022-04-05 14:13:12;2022-04-05T12:13:12.733000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000628457;210.900;20;;;
2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SE0015811963;2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000628041;210.950;193;;;
2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SE0015811963;2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000628040;210.950;119;;;
2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SE0015811963;2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000628039;210.950;102;;;
2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SE0015811963;2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000628038;210.950;145;;;
2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SE0015811963;2022-04-05 14:12:56;2022-04-05T12:12:56.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000628037;210.950;441;;;
2022-04-05 14:12:45;2022-04-05T12:12:45.347000Z;SE0015811963;2022-04-05 14:12:45;2022-04-05T12:12:45.347000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000627826;210.950;22;;;
2022-04-05 14:12:41;2022-04-05T12:12:41.610000Z;SE0015811963;2022-04-05 14:12:41;2022-04-05T12:12:41.610000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000627755;210.850;150;;;
2022-04-05 14:12:41;2022-04-05T12:12:41.610000Z;SE0015811963;2022-04-05 14:12:41;2022-04-05T12:12:41.610000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000627754;210.900;350;;;
2022-04-05 14:12:36;2022-04-05T12:12:36.567000Z;SE0015811963;2022-04-05 14:12:36;2022-04-05T12:12:36.567000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050595397;210.900;2;;;Standard Routed Trade
2022-04-05 14:12:18;2022-04-05T12:12:18.400000Z;SE0015811963;2022-04-05 14:12:18;2022-04-05T12:12:18.400000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000627330;210.850;13;;;
2022-04-05 14:12:09;2022-04-05T12:12:09.867000Z;SE0015811963;2022-04-05 14:12:09;2022-04-05T12:12:09.867000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000627114;210.900;350;;;
2022-04-05 14:12:03;2022-04-05T12:12:03.907000Z;SE0015811963;2022-04-05 14:12:03;2022-04-05T12:12:03.907000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000626964;210.850;181;;;
2022-04-05 14:12:03;2022-04-05T12:12:03.907000Z;SE0015811963;2022-04-05 14:12:03;2022-04-05T12:12:03.907000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000626963;210.850;92;;;
2022-04-05 14:12:02;2022-04-05T12:12:02.613000Z;SE0015811963;2022-04-05 14:12:02;2022-04-05T12:12:02.613000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000626888;210.850;1;;;
2022-04-05 14:11:09;2022-04-05T12:11:09.430000Z;SE0015811963;2022-04-05 14:11:09;2022-04-05T12:11:09.430000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000625642;210.900;100;;;
2022-04-05 14:11:06;2022-04-05T12:11:06.030000Z;SE0015811963;2022-04-05 14:11:06;2022-04-05T12:11:06.030000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000625603;210.900;1;;;
2022-04-05 14:10:48;2022-04-05T12:10:48.820000Z;SE0015811963;2022-04-05 14:10:48;2022-04-05T12:10:48.820000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000625314;210.850;72;;;
2022-04-05 14:10:45;2022-04-05T12:10:45.380000Z;SE0015811963;2022-04-05 14:10:45;2022-04-05T12:10:45.380000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000625258;210.900;343;;;
2022-04-05 14:10:45;2022-04-05T12:10:45.377000Z;SE0015811963;2022-04-05 14:10:45;2022-04-05T12:10:45.377000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000625257;210.900;7;;;
2022-04-05 14:10:31;2022-04-05T12:10:31.233000Z;SE0015811963;2022-04-05 14:10:31;2022-04-05T12:10:31.233000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000624997;210.900;60;;;
2022-04-05 14:10:11;2022-04-05T12:10:11.697000Z;SE0015811963;2022-04-05 14:10:11;2022-04-05T12:10:11.697000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000624646;210.950;2;;;
2022-04-05 14:10:10;2022-04-05T12:10:10.593000Z;SE0015811963;2022-04-05 14:10:10;2022-04-05T12:10:10.597000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000624624;210.900;25;;;
2022-04-05 14:10:10;2022-04-05T12:10:10.593000Z;SE0015811963;2022-04-05 14:10:10;2022-04-05T12:10:10.593000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000624623;210.900;2;;;
2022-04-05 14:09:49;2022-04-05T12:09:49.210000Z;SE0015811963;2022-04-05 14:09:49;2022-04-05T12:09:49.213000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000624240;210.950;5;;;
2022-04-05 14:09:26;2022-04-05T12:09:26.200000Z;SE0015811963;2022-04-05 14:09:26;2022-04-05T12:09:26.200000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000623866;210.900;21;;;
2022-04-05 14:09:26;2022-04-05T12:09:26.167000Z;SE0015811963;2022-04-05 14:09:26;2022-04-05T12:09:26.167000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000623857;210.900;339;;;
2022-04-05 14:09:26;2022-04-05T12:09:26.163000Z;SE0015811963;2022-04-05 14:09:26;2022-04-05T12:09:26.163000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000623856;210.900;9;;;
2022-04-05 14:09:11;2022-04-05T12:09:11.460000Z;SE0015811963;2022-04-05 14:09:11;2022-04-05T12:09:11.460000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000623531;210.900;2;;;
2022-04-05 14:09:08;2022-04-05T12:09:08.237000Z;SE0015811963;2022-04-05 14:09:08;2022-04-05T12:09:08.237000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000623494;210.850;5;;;
2022-04-05 14:08:58;2022-04-05T12:08:58.453000Z;SE0015811963;2022-04-05 14:08:58;2022-04-05T12:08:58.453000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000623306;210.850;2;;;
2022-04-05 14:08:54;2022-04-05T12:08:54.327000Z;SE0015811963;2022-04-05 14:08:54;2022-04-05T12:08:54.327000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000623216;210.900;1;;;
2022-04-05 14:08:38;2022-04-05T12:08:38.210000Z;SE0015811963;2022-04-05 14:08:38;2022-04-05T12:08:38.210000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622897;210.900;4;;;
2022-04-05 14:08:26;2022-04-05T12:08:26.530000Z;SE0015811963;2022-04-05 14:08:26;2022-04-05T12:08:26.530000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622705;210.850;300;;;
2022-04-05 14:08:25;2022-04-05T12:08:25.537000Z;SE0015811963;2022-04-05 14:08:25;2022-04-05T12:08:25.537000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622699;210.850;50;;;
2022-04-05 14:08:23;2022-04-05T12:08:23.047000Z;SE0015811963;2022-04-05 14:08:23;2022-04-05T12:08:23.047000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622673;210.900;20;;;
2022-04-05 14:08:21;2022-04-05T12:08:21.907000Z;SE0015811963;2022-04-05 14:08:21;2022-04-05T12:08:21.907000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622659;210.900;1;;;
2022-04-05 14:08:20;2022-04-05T12:08:20.777000Z;SE0015811963;2022-04-05 14:08:20;2022-04-05T12:08:20.777000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622652;210.900;1;;;
2022-04-05 14:08:17;2022-04-05T12:08:17.637000Z;SE0015811963;2022-04-05 14:08:17;2022-04-05T12:08:17.637000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622611;210.850;26;;;
2022-04-05 14:08:16;2022-04-05T12:08:16.563000Z;SE0015811963;2022-04-05 14:08:16;2022-04-05T12:08:16.563000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622595;210.850;350;;;
2022-04-05 14:08:16;2022-04-05T12:08:16.563000Z;SE0015811963;2022-04-05 14:08:16;2022-04-05T12:08:16.563000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622594;210.850;102;;;
2022-04-05 14:08:16;2022-04-05T12:08:16.517000Z;SE0015811963;2022-04-05 14:08:16;2022-04-05T12:08:16.517000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622592;210.850;350;;;
2022-04-05 14:08:10;2022-04-05T12:08:10.497000Z;SE0015811963;2022-04-05 14:08:10;2022-04-05T12:08:10.497000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622483;210.900;14;;;
2022-04-05 14:08:07;2022-04-05T12:08:07.140000Z;SE0015811963;2022-04-05 14:08:07;2022-04-05T12:08:07.140000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622413;210.850;70;;;
2022-04-05 14:08:02;2022-04-05T12:08:02.387000Z;SE0015811963;2022-04-05 14:08:02;2022-04-05T12:08:02.387000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622241;210.850;56;;;
2022-04-05 14:08:02;2022-04-05T12:08:02.387000Z;SE0015811963;2022-04-05 14:08:02;2022-04-05T12:08:02.387000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000622240;210.850;350;;;
2022-04-05 14:07:40;2022-04-05T12:07:40.767000Z;SE0015811963;2022-04-05 14:07:40;2022-04-05T12:07:40.767000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000621688;210.950;21;;;
2022-04-05 14:07:36;2022-04-05T12:07:36.230000Z;SE0015811963;2022-04-05 14:07:36;2022-04-05T12:07:36.230000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000621606;210.950;9;;;
2022-04-05 14:07:33;2022-04-05T12:07:33.577000Z;SE0015811963;2022-04-05 14:07:33;2022-04-05T12:07:33.577000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000621567;210.950;1;;;
2022-04-05 14:07:32;2022-04-05T12:07:32.640000Z;SE0015811963;2022-04-05 14:07:32;2022-04-05T12:07:32.640000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000621552;210.900;57;;;
2022-04-05 14:07:32;2022-04-05T12:07:32.640000Z;SE0015811963;2022-04-05 14:07:32;2022-04-05T12:07:32.640000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000621551;210.900;106;;;
2022-04-05 14:07:32;2022-04-05T12:07:32.640000Z;SE0015811963;2022-04-05 14:07:32;2022-04-05T12:07:32.640000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000621550;210.900;2;;;
2022-04-05 14:07:16;2022-04-05T12:07:16.837000Z;SE0015811963;2022-04-05 14:07:16;2022-04-05T12:07:16.840000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000621234;210.950;328;;;
2022-04-05 14:07:01;2022-04-05T12:07:01.430000Z;SE0015811963;2022-04-05 14:07:01;2022-04-05T12:07:01.430000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000620935;210.900;210;;;
2022-04-05 14:06:48;2022-04-05T12:06:48.267000Z;SE0015811963;2022-04-05 14:06:48;2022-04-05T12:06:48.267000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000620805;210.850;56;;;
2022-04-05 14:06:48;2022-04-05T12:06:48.267000Z;SE0015811963;2022-04-05 14:06:48;2022-04-05T12:06:48.267000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000620804;210.850;330;;;
2022-04-05 14:06:44;2022-04-05T12:06:44.750000Z;SE0015811963;2022-04-05 14:06:44;2022-04-05T12:06:44.750000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000620736;210.850;20;;;
2022-04-05 14:06:11;2022-04-05T12:06:11.413000Z;SE0015811963;2022-04-05 14:06:11;2022-04-05T12:06:11.413000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000619870;210.900;200;;;
2022-04-05 14:06:03;2022-04-05T12:06:03.193000Z;SE0015811963;2022-04-05 14:06:03;2022-04-05T12:06:03.193000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000619577;210.950;2;;;
2022-04-05 14:05:53;2022-04-05T12:05:53.667000Z;SE0015811963;2022-04-05 14:05:53;2022-04-05T12:05:53.667000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000619204;210.950;10;;;
2022-04-05 14:05:46;2022-04-05T12:05:46.793000Z;SE0015811963;2022-04-05 14:05:46;2022-04-05T12:05:46.793000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000619059;210.950;9;;;
2022-04-05 14:05:40;2022-04-05T12:05:40.430000Z;SE0015811963;2022-04-05 14:05:40;2022-04-05T12:05:40.430000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000618929;210.900;5;;;
2022-04-05 14:05:40;2022-04-05T12:05:40.430000Z;SE0015811963;2022-04-05 14:05:40;2022-04-05T12:05:40.430000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000618928;210.900;1;;;
2022-04-05 14:05:22;2022-04-05T12:05:22.320000Z;SE0015811963;2022-04-05 14:05:22;2022-04-05T12:05:22.320000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000618615;210.950;1;;;
2022-04-05 14:05:20;2022-04-05T12:05:20.760000Z;SE0015811963;2022-04-05 14:05:20;2022-04-05T12:05:20.760000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000618501;210.900;120;;;
2022-04-05 14:05:20;2022-04-05T12:05:20.760000Z;SE0015811963;2022-04-05 14:05:20;2022-04-05T12:05:20.760000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000618500;210.900;495;;;
2022-04-05 14:05:20;2022-04-05T12:05:20.760000Z;SE0015811963;2022-04-05 14:05:20;2022-04-05T12:05:20.760000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000618499;210.900;417;;;
2022-04-05 14:05:20;2022-04-05T12:05:20.760000Z;SE0015811963;2022-04-05 14:05:20;2022-04-05T12:05:20.760000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000618498;210.900;450;;;
2022-04-05 14:05:07;2022-04-05T12:05:07.173000Z;SE0015811963;2022-04-05 14:05:07;2022-04-05T12:05:07.173000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000618206;211.000;10;;;
2022-04-05 14:04:48;2022-04-05T12:04:48.203000Z;SE0015811963;2022-04-05 14:04:48;2022-04-05T12:04:48.200000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050586233;211.050;31;;;Standard Routed Trade
2022-04-05 14:04:48;2022-04-05T12:04:48.180000Z;SE0015811963;2022-04-05 14:04:48;2022-04-05T12:04:48.180000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000617834;211.050;200;;;
2022-04-05 14:04:48;2022-04-05T12:04:48.180000Z;SE0015811963;2022-04-05 14:04:48;2022-04-05T12:04:48.180000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000617833;211.050;107;;;
2022-04-05 14:04:48;2022-04-05T12:04:48.180000Z;SE0015811963;2022-04-05 14:04:48;2022-04-05T12:04:48.180000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000617832;211.050;141;;;
2022-04-05 14:04:41;2022-04-05T12:04:41.007000Z;SE0015811963;2022-04-05 14:04:41;2022-04-05T12:04:41.007000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000617676;211.050;1;;;
2022-04-05 14:04:26;2022-04-05T12:04:26.987000Z;SE0015811963;2022-04-05 14:04:26;2022-04-05T12:04:26.987000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000617429;211.050;8;;;
2022-04-05 14:04:02;2022-04-05T12:04:02.483000Z;SE0015811963;2022-04-05 14:04:02;2022-04-05T12:04:02.483000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000616958;211.050;3;;;
2022-04-05 14:03:55;2022-04-05T12:03:55.620000Z;SE0015811963;2022-04-05 14:03:55;2022-04-05T12:03:55.620000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000616837;211.000;243;;;
2022-04-05 14:03:55;2022-04-05T12:03:55.597000Z;SE0015811963;2022-04-05 14:03:55;2022-04-05T12:03:55.597000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000616836;211.000;350;;;
2022-04-05 14:03:55;2022-04-05T12:03:55.597000Z;SE0015811963;2022-04-05 14:03:55;2022-04-05T12:03:55.597000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000616835;211.000;22;;;
2022-04-05 14:03:55;2022-04-05T12:03:55.597000Z;SE0015811963;2022-04-05 14:03:55;2022-04-05T12:03:55.597000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050585248;211.000;210;;;Standard Routed Trade
2022-04-05 14:03:55;2022-04-05T12:03:55.577000Z;SE0015811963;2022-04-05 14:03:55;2022-04-05T12:03:55.577000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000616834;211.000;350;;;
2022-04-05 14:03:55;2022-04-05T12:03:55.577000Z;SE0015811963;2022-04-05 14:03:55;2022-04-05T12:03:55.577000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000616833;211.000;346;;;
2022-04-05 14:03:50;2022-04-05T12:03:50.550000Z;SE0015811963;2022-04-05 14:03:50;2022-04-05T12:03:50.550000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000616777;211.000;1;;;
2022-04-05 14:03:06;2022-04-05T12:03:06.237000Z;SE0015811963;2022-04-05 14:03:06;2022-04-05T12:03:06.237000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615966;211.000;3;;;
2022-04-05 14:03:05;2022-04-05T12:03:05.883000Z;SE0015811963;2022-04-05 14:03:05;2022-04-05T12:03:05.883000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615941;211.000;7;;;
2022-04-05 14:03:00;2022-04-05T12:03:00.000000Z;SE0015811963;2022-04-05 14:03:00;2022-04-05T12:03:00.000000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615792;211.050;2;;;
2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SE0015811963;2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615604;211.050;273;;;
2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SE0015811963;2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615603;211.050;417;;;
2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SE0015811963;2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615602;211.050;495;;;
2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SE0015811963;2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615601;211.050;325;;;
2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SE0015811963;2022-04-05 14:02:45;2022-04-05T12:02:45.813000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615600;211.000;134;;;
2022-04-05 14:02:45;2022-04-05T12:02:45.793000Z;SE0015811963;2022-04-05 14:02:45;2022-04-05T12:02:45.793000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615599;211.000;350;;;
2022-04-05 14:02:45;2022-04-05T12:02:45.793000Z;SE0015811963;2022-04-05 14:02:45;2022-04-05T12:02:45.793000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615598;211.000;6;;;
2022-04-05 14:02:41;2022-04-05T12:02:41.270000Z;SE0015811963;2022-04-05 14:02:41;2022-04-05T12:02:41.270000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000615513;211.000;24;;;
2022-04-05 14:02:17;2022-04-05T12:02:17.233000Z;SE0015811963;2022-04-05 14:02:17;2022-04-05T12:02:17.233000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614945;211.000;1;;;
2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SE0015811963;2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614742;210.900;214;;;
2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SE0015811963;2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614741;210.900;114;;;
2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SE0015811963;2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614740;210.900;36;;;
2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SE0015811963;2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614739;210.900;3;;;
2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SE0015811963;2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614738;210.900;11;;;
2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SE0015811963;2022-04-05 14:02:04;2022-04-05T12:02:04.153000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050583374;210.950;222;;;Standard Routed Trade
2022-04-05 14:01:51;2022-04-05T12:01:51.570000Z;SE0015811963;2022-04-05 14:01:51;2022-04-05T12:01:51.570000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614477;211.000;10;;;
2022-04-05 14:01:44;2022-04-05T12:01:44.657000Z;SE0015811963;2022-04-05 14:01:44;2022-04-05T12:01:44.657000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614345;210.900;4;;;
2022-04-05 14:01:36;2022-04-05T12:01:36.897000Z;SE0015811963;2022-04-05 14:01:36;2022-04-05T12:01:36.897000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614190;210.950;8;;;
2022-04-05 14:01:30;2022-04-05T12:01:30.890000Z;SE0015811963;2022-04-05 14:01:30;2022-04-05T12:01:30.890000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614099;210.950;5;;;
2022-04-05 14:01:30;2022-04-05T12:01:30.890000Z;SE0015811963;2022-04-05 14:01:30;2022-04-05T12:01:30.890000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614098;210.950;56;;;
2022-04-05 14:01:30;2022-04-05T12:01:30.890000Z;SE0015811963;2022-04-05 14:01:30;2022-04-05T12:01:30.890000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614097;210.950;98;;;
2022-04-05 14:01:30;2022-04-05T12:01:30.890000Z;SE0015811963;2022-04-05 14:01:30;2022-04-05T12:01:30.890000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000614096;210.950;3;;;
2022-04-05 14:01:24;2022-04-05T12:01:24.343000Z;SE0015811963;2022-04-05 14:01:24;2022-04-05T12:01:24.343000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000613986;211.000;8;;;
2022-04-05 14:01:07;2022-04-05T12:01:07.697000Z;SE0015811963;2022-04-05 14:01:07;2022-04-05T12:01:07.697000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000613558;210.950;3;;;
2022-04-05 14:01:06;2022-04-05T12:01:06.477000Z;SE0015811963;2022-04-05 14:01:06;2022-04-05T12:01:06.477000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000613542;210.950;3;;;
2022-04-05 14:01:00;2022-04-05T12:01:00.720000Z;SE0015811963;2022-04-05 14:01:00;2022-04-05T12:01:00.720000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000613442;210.950;23;;;
